lat,long,mag
19.18600082,-155.4785004,2.1400001
60.6588,-147.4863,1.6
46.877,-112.5251667,0.83
48.71383333,-122.1755,1.36
18.01533333,-66.72866667,2.95
67.2528,-170.6488,2.5
38.7968333,-122.7581667,1.07
62.2779,-148.5883,0.9
57.766,-156.3483333,-0.24
60.8107,-145.9166,1
38.7806667,-122.7643333,0.81
38.7883333,-122.7721667,1.73
36.34966667,-89.52616667,1.73
-19.379,-174.7009,4.6
38.8019981,-122.7363358,1.06
-21.1766,-178.3497,4.4
63.4524,-147.4769,0.8
59.99016667,-153.1118333,-0.38
37.6473333,-122.502,0.89
58.25516667,-155.0991667,-0.3
60.71566667,-152.743,-0.07
65.0141,-147.1142,1.2
59.35983333,-153.4273333,1.08
36.7766667,-121.4738333,0.82
58.2465,-155.1721667,0.29
63.0427,-149.6944,0.9
35.0546667,-118.8936667,1.96
62.0071,-147.2052,1.4
63.0301,-151.4345,0.7
60.3773,-152.1285,1.3
45.85683333,-122.4521667,1.59
38.8019981,-122.8236694,0.75
62.2104,-151.0607,1.1
59.8825,-152.845,1.4
19.405,-155.2851667,1.66
51.8511,-178.0948,1.8
37.6333,-117.7834,1
65.6815,-149.0615,1
38.7993333,-122.7468333,0.43
37.6309,-117.7826,0.9
22.2242,146.609,5.1
33.5296667,-116.5298333,0.9
33.8221667,-116.7793333,0.87
34.9848333,-118.1923333,1.75
58.2495,-155.0756667,-0.55
48.08816667,-121.9116667,1.68
33.7545,-117.1043333,1.32
19.40933418,-155.2916718,1.9
18.09066667,-66.95883333,1.74
60.0709,-153.5842,1.7
51.85183333,-178.078,0.46
18.06633333,-66.85116667,1.67
18.00233333,-66.68133333,1.96
19.40699959,-155.2881622,1.72000003
38.1839,-117.859,2.8
62.3344,-151.8691,1.2
31.55530531,-104.1387269,2.3
58.2655,-155.101,-0.39
61.2,-147.5454,1.2
63.2813,-151.2637,0.9
58.2485,-155.1278333,-0.83
33.3688333,-116.3065,1.17
63.1638,-150.4074,1.4
62.672,-150.5986,1.5
38.8256683,-122.7953339,0.82
60.49116667,-152.6955,-0.56
37.0171667,-112.917,1.15
61.6257,-146.4161,0.9
60.4625,-152.061,1.3
36.53416667,-98.95833333,0.72
63.0656,-151.0589,1.2
33.5701667,-116.8056667,0.41
47.17516667,-121.9148333,0.89
61.1338,-150.7278,0.9
53.4714,-163.3523,2.8
48.44316667,-123.5598333,0.23
59.76033333,-153.0665,-0.14
19.13933372,-155.3891602,1.82000005
46.68716667,-122.3231667,1
19.509,-155.963,2.32
57.9796,-152.0088,2.2
58.18283333,-155.2861667,-0.86
33.1783333,-115.6451667,1.13
62.0658,-151.7965,1.5
62.2239,-149.8148,1
34.27666667,-96.363,1.38
50.2006,179.0557,2.5
63.1075,-150.9432,1.1
31.57541607,-104.1630502,2.1
31.68194293,-104.4232332,2
62.1884,-149.3438,0.9
32.4528333,-115.0971667,1.81
34.53216667,-97.694,2.08
59.5959,-151.6859,1.4
33.234,-116.7795,0.58
38.8310013,-122.8154984,0.8
61.709,-151.7793,1.1
38.7883339,-122.7488327,0.74
36.3788333,-121.2211667,1.26
18.9765,-67.852,3.24
32.7103333,-115.5471667,1.63
38.8474998,-122.8148346,0.58
46.8475,-121.7628333,0.39
-38.2665,-179.7343,4.7
58.16716667,-155.3875,-0.28
67.465,-161.8648,1
41.5046,141.9956,5.9
41.0691667,-122.179,2.49
62.6919,-152.7062,1
32.7051667,-115.5408333,1.54
34.8481667,-118.7856667,1.23
61.2825,-149.0036,0.9
-5.8615,147.0953,4.3
19.2445,-155.3645,1.82
58.288,-154.9645,-0.4
62.2446,-151.8103,1.1
38.828167,-122.7943344,0.46
36.24333333,-95.79433333,1.3
38.8273315,-122.7938309,0.96
64.7242,-147.5181,0.6
52.3457,-165.0408,2.4
19.17366667,-155.503,2.64
6.8338,126.8444,4.5
34.52266667,-97.71216667,2.14
60.8951,-151.5962,1.2
38.8011667,-122.8128333,1.58
36.537,-98.958,0.82
38.814,-122.8231667,0.44
51.4224,-177.8941,1.5
-17.5549,-178.9397,4.5
34.49083333,-85.5005,1.98
60.0923,-140.7049,1.2
36.53816667,-98.95883333,1.44
34.49266667,-85.50066667,2.38
58.18266667,-155.283,-0.33
59.8927,-152.3271,1.3
39.9861,-119.9983,0.7
33.0591667,-114.9991667,1.14
60.1801,-141.0871,1
62.9377,-149.4563,1.1
42.8976,146.1596,4.5
53.3152,-163.5365,2.2
19.17566667,-155.4913333,2.5
32.6905,-115.531,1.7
60.02633333,-153.0893333,-0.43
59.9941,-153.0036,1.6
58.1855,-155.282,0.31
58.1947,-155.303,1.5
35.798,-96.65366667,1.19
61.3803,-150.0168,0.9
38.8413315,-122.8795013,0.65
58.16366667,-155.3868333,0.26
51.8535,-178.091,1.04
38.8231659,-122.8011703,0.5
38.8178333,-122.763,1.34
64.8259,-148.9997,0.6
58.16783333,-155.3895,-0.56
36.9101,-104.8297,3.5
52.6814,-168.1794,1.9
59.3348,-152.5476,1.8
52.1227,175.3344,4
58.29166667,-154.9631667,0.04
60.3675,-152.0468,1.6
53.2768,-169.3347,2
37.9221,36.3313,4.8
38.8186684,-122.822998,0.75
58.182,-155.4066,1.8
38.8245,-122.8105,1.19
63.2065,-150.5842,1.4
44.77816667,-111.5061667,0.7
61.1495,-150.7221,3
19.4115,-155.332,2.23
44.4733333,-110.5948333,2.05
63.0796,-151.4456,1.4
61.7521,-149.9562,1.9
44.8081667,-110.825,0.72
-21.9756,-175.8873,4.4
44.4716667,-110.5953333,1.1
58.18666667,-155.3316667,-0.18
37.5102,137.2187,4.4
36.7375,-116.1569,-0.3
19.4095,-155.3286667,2.33
53.7394,-163.5677,2.2
44.4723333,-110.593,0.7
19.2341671,-155.4663391,1.85000002
44.4616667,-110.5851667,0.93
43.70216667,-121.2076667,0.05
44.4635,-110.5833333,1.01
31.61711746,-104.4925734,2.1
60.9042,-152.4369,1.1
44.4791667,-110.5795,0.57
44.4685,-110.5895,0.8
62.2328,-148.4226,1.2
17.95283333,-66.42983333,2.52
44.4773333,-110.6106667,0.82
10.3617,126.2172,4.2
53.4073,-163.5787,2.6
33.8708333,-118.4098333,2.14
44.4666667,-110.602,1.81
33.3775,-116.3906667,0.7
44.4698333,-110.593,1.84
44.4691667,-110.5783333,0.43
44.4685,-110.5876667,1.78
44.4663333,-110.5753333,0.15
44.4725,-110.5971667,2.29
44.464,-110.5963333,1.78
33.0275,-115.9935,1.32
44.4696667,-110.596,2.09
44.4486667,-110.6133333,0.94
44.47,-110.6068333,1.87
44.4741667,-110.5935,1.6
36.9015,-121.342,1.26
59.7185,-152.9014,1.4
58.1958,-155.3897,1.9
38.8334999,-122.8161697,0.58
61.1356,-150.7756,1.9
53.4106,-163.5989,3.8
61.7515,-150.428,1.2
37.4882,137.2737,5.6
19.267,-155.4091667,2.58
61.0608,-151.696,1.4
35.8323,-116.7983,0
39.3101667,-122.8458333,1.68
28.1232,105.0017,4.7
38.7915,-122.7605,0.37
46.59816667,-111.6861667,0.32
39.42,141.9781,4.6
39.2252,-120.0736,0
58.2565,-155.095,-0.75
38.0704,-118.7497,0.6
-7.2201,120.1721,5
34.53033333,-97.726,1.64
50.3084,-175.2579,2.3
-37.242,177.2433,5.6
61.5342,-141.0903,0.9
17.95383333,-66.96566667,2.31
38.836834,-122.7890015,0.7
38.823,-122.7973333,0.06
40.8461667,-111.6928333,1.05
66.0319,-148.4353,1.5
17.93966667,-66.96566667,2.37
61.8113,-150.3933,1.1
60.0047,-141.66,1.2
35.056,-118.8973333,3.38
33.3633333,-116.4175,0.63
37.7998333,-121.9078333,1.62
38.7811667,-122.7641667,0.45
36.49816667,-89.50783333,1.92
33.3581667,-116.4236667,1.23
62.8075,-151.0177,1
51.69816667,-177.1195,0.22
58.255,-155.0951667,-0.41
51.7642,-177.1227,1.5
38.5204,-119.548,0.8
38.7866669,-122.7590027,0.38
66.6979,-152.7881,0.8
38.6035,-122.7998333,1.07
45.50216667,-111.8245,0.38
37.7986667,-121.9101667,1.16
53.36916667,-168.264,0.83
47.8215,-113.8075,0.24
51.7056,-177.1269,1.6
53.38533333,-168.273,1.7
56.19983333,-159.4745,0.15
37.8045,-121.9073333,2.02
-4.9932,151.5098,4.9
64.7712,-148.9878,0.9
37.7985,-121.9093333,1.8
19.38750076,-155.2758331,1.75
37.4429,-117.8889,0.7
37.7908333,-122.5803333,1.16
61.9962,-149.8775,1.1
58.1765,-155.2753333,-0.7
65.9432,-175.1068,3.1
58.191,-155.2935,-0.1
60.01616667,-153.0635,-1.22
61.9086,-149.2597,1.6
38.845665,-122.8170013,0.8
34.52666667,-97.70433333,1.87
38.5993333,-122.8028333,1.12
58.1775,-155.3103333,-0.1
38.8168335,-122.7653351,0.36
46.89733333,-121.9366667,0.33
63.7883,-148.5135,1
58.18183333,-155.301,0.04
38.8381653,-122.8256683,0.68
59.7913,-151.9164,1.4
17.92316667,-66.9535,1.96
36.2733333,-120.8495,1.43
52.2395,-164.5355,2.2
60.05616667,-153.071,-0.7
38.8364983,-122.7833328,0.69
-22.0365,-179.4127,4.2
40.7841667,-111.5145,2.26
40.5141667,-111.3265,0.37
38.8246651,-122.80233,1.03
61.7006,-151.3359,2.6
59.8089,-151.9814,1.4
37.4766,137.396,4.6
39.8107,-120.6929,0.8
51.507,-175.4029,3.3
53.4536,-163.3506,2.2
53.0732,-161.9671,2.8
37.8005,-121.9105,1.26
37.8018333,-121.9106667,1.31
39.4084,-119.8356,0.1
36.53933333,-98.95766667,0.48
37.8026667,-121.9088333,2.03
36.54,-98.95916667,1.43
44.27033333,-114.8178333,2.25
60.5685,-152.8303333,-0.59
61.5765,-146.2116,1.3
53.6619,-163.4989,2.3
62.3049,-151.0563,1.4
34.51866667,-97.70466667,2.68
58.5416,-154.0137,3.6
63.1111,-150.7978,1.3
51.7547,-176.2585,2.3
38.8356667,-122.7983322,0.76
60.1717,-152.0065,1.7
53.5021,-163.3541,4.6
17.92483333,-66.97333333,2.03
61.6037,-151.0166,1.7
61.2421,-146.7849,1.6
18.8588,-68.971,2.5
38.8443333,-122.8136667,1.32
58.17566667,-155.3236667,0.62
34.51116667,-97.69683333,1.45
57.2565,-155.2813,2.8
19.41133333,-155.265,0.71
59.2876,-136.7183,1.3
38.8395004,-122.836998,0.65
37.8496667,-113.1956667,0.68
34.51416667,-97.69733333,2.05
51.87016667,-178.0316667,0.89
35.7206667,-121.1056667,1.51
61.8607,-149.2459,1.2
38.824,-122.7916667,0.38
31.66862699,-104.5496102,2.8
19.393,-155.2768333,2.02
58.29516667,-154.9953333,-0.35
37.3373333,-122.1473333,0.95
51.4641,178.6276,2.4
19.15500069,-155.4668274,2.13000011
36.379,-97.64766667,0.98
19.2171669,-155.3881683,2.04999995
38.7756667,-122.7456667,0.34
34.51216667,-97.695,1.68
61.5443,-150.5777,1.4
37.5402,137.3053,6.2
61.7472,-149.7293,1
60.01233333,-153.0598333,-1
38.8230019,-122.822998,0.43
58.1865,-155.3283333,-0.02
61.9026,-149.2475,3
19.411,-155.3296667,2.4
40.7271667,-112.0743333,0.6
61.4083,-149.8253,1.6
56.9251,-156.7886,2
17.92633333,-66.96116667,2.51
19.41116667,-155.3265,2.28
19.41683333,-155.3248333,1.27
59.5619,-153.0282,2.8
17.84916667,-66.89766667,1.75
38.7936667,-122.7631667,1.15
61.7616,-149.9088,1.3
57.6805,-155.6154,1.5
31.64792978,-104.1845074,1.8
34.431,-119.072,0.85
34.103,-116.6375,0.83
18.16633333,-65.7605,2.85
55.3536,-162.0567,2.6
38.8390007,-122.796669,0.89
60.3913,-152.5187,1.5
62.7756,-148.4012,1.3
59.1964,-151.7547,1.6
-19.8449,-68.9835,4.5
65.437,-148.0154,1.2
38.781,-122.7445,0.32
35.7188333,-121.1036667,0.91
64.801,-150.3125,2.5
55.35033333,-161.7701667,-0.05
38.7871666,-122.7471695,0.78
18.072,-66.915,2.49
34.53266667,-97.70533333,1.66
-24.1238,179.8326,4.4
31.95648193,-102.0506622,1.5
58.2585,-155.0993333,-0.18
28.22570801,-99.84995404,2.2
38.7794991,-122.7488327,1.15
64.9695,-147.3752,1.1
13.2263,143.8581,4.6
58.254,-155.1011667,-0.12
58.2558,-155.0924,0.9
58.25716667,-155.0881667,-0.38
58.25616667,-155.0935,-0.66
68.1697,-159.2859,2.1
58.25933333,-155.0911667,0.3
58.249,-155.0932,1.6
58.25833333,-155.09,-0.17
58.267,-155.114,-0.7
58.257,-155.0986667,0.11
58.25483333,-155.1025,-0.34
58.2665,-155.0933333,-0.39
39.3463333,-123.2305,1.3
58.2525,-155.1018333,-0.08
58.2553,-155.0966,1
58.26,-155.0965,-1.11
58.254,-155.0918333,-0.62
60.0289,-153.1641,1.9
58.25316667,-155.1015,-0.21
29.11102295,-97.73747702,2.6
38.8279991,-122.7983322,1.07
58.25366667,-155.1023333,-0.12
34.52466667,-97.70583333,1.66
17.932,-66.97116667,2.17
63.0801,-151.4627,1.1
17.93383333,-66.9705,2.74
63.6083,-149.7793,0.9
54.0528,-164.2508,2.1
64.3338,-137.8024,1.9
58.24383333,-155.1498333,-0.16
61.8449,-151.0747,1
31.62014215,-104.1808244,2
63.4348,-148.3344,1.6
58.26083333,-155.0785,-0.33
14.4861,-93.5449,4.5
58.2415,-155.159,0.34
60.02783333,-153.0616667,0.08
29.11834717,-97.73747702,2.7
52.0863,-176.5357,1.7
67.3315,-156.2554,1.5
59.37,-153.7869,2
11.4454,-85.6647,4.2
38.8358345,-122.8195038,0.78
60.2422,-140.9697,1.2
38.7728333,-122.7241667,0.33
51.7987,-178.4328,1.8
34.507,-97.699,1.51
58.17816667,-155.328,-0.48
51.9976,-179.9279,2.7
58.17766667,-155.32,-0.32
18.80716667,-66.75033333,3.11
63.2975,-149.8711,1
35.8861,80.1603,4.4
60.4309,-152.3204,1.5
59.6505,-152.7177,1.6
60.0779,-152.5216,1.8
51.1867,-178.1467,2.1
62.2722,-150.1044,1.1
33.196,-116.4711667,0.72
38.8431664,-122.8775024,0.96
-4.4549,143.1828,4.6
36.5778333,-121.0851667,1.86
10.133,-60.2736,4.2
60.2152,-141.0408,1.5
38.8305016,-122.8150024,0.54
58.2535,-155.0951667,-0.75
58.22983333,-155.1518333,-0.71
23.6999,90.3011,4.2
19.40316582,-155.279007,1.7
18.11183333,-66.11133333,2.84
62.134,-149.3871,1.2
38.8429985,-122.8771667,1.11
35.8718333,-117.7166667,1.13
52.07616667,-175.9965,0.47
47.00083333,-111.6066667,1.33
61.5947,-151.5225,1.8
61.6205,-146.4822,2
19.37283325,-155.0806732,1.70000005
62.9169,-150.4618,1.4
19.40333333,-155.291,1.81
60.9863,-150.0083,1.4
38.7903333,-122.7361667,0.57
38.815,-122.7625,0.46
19.36016667,-155.0856667,3.71
-8.0503,130.4152,4.4
51.7455,-175.6327,2.5
37.616,-122.5055,0.9
31.60719652,-103.9698689,2.4
61.0622,-152.825,2.4
61.7924,-150.8569,1.4
44.7948333,-110.8425,1.68
60.43716667,-152.7415,-1.22
58.2735,-154.9826667,0.86
-8.4015,160.3855,5.1
64.0227,-160.0839,1.3
61.0017,-151.2521,1.5
29.11834717,-97.73540901,2.7
25.9161,128.5195,4.3
48.5705,-123.1213333,1.55
38.835,-122.79,0.27
38.8088341,-122.7750015,0.78
61.5992,-146.1734,1.2
33.6896667,-117.4048333,0.82
-0.9594,123.3284,4.3
33.8658333,-116.8476667,1.31
58.255,-155.093,-0.4
33.844,-117.4836667,1.38
38.833168,-122.8156662,1.07
33.8506667,-117.488,1.06
58.26533333,-155.1011667,-0.21
46.97566667,-122.2076667,1.44
37.802,-121.9081667,1.43
53.96116667,-166.7738333,-0.1
58.187,-155.3666667,0.31
58.196,-155.3695,1.6
58.188,-155.367,0.15
31.68085887,-104.5120541,2.3
58.18466667,-155.285,-0.19
58.1981,-155.3599,1.2
18.07516667,-66.95016667,1.85
54.7318,-162.9838,1.7
17.954,-66.71883333,2.32
58.186,-155.3489,1
54.6576,-162.1837,2.6
-22.2185,-174.2288,4.8
58.18516667,-155.2893333,-0.21
62.1593,-150.2324,1.5
32.22381592,-103.1010623,2.1
58.1696,-155.3653,1.1
-32.9535,179.544,4.2
33.6771667,-116.7788333,0.36
52.0264,-176.0844,2.1
61.9049,-146.8974,1.8
58.1931,-155.3249,1.1
58.1993,-155.3503,2.1
58.2335,-155.1508333,-0.51
58.23116667,-155.1511667,-0.75
58.2565,-155.0931667,-0.23
58.23616667,-155.157,-0.06
51.8786,177.0469,3
51.1937,-177.7993,2
58.179,-155.3062,1.2
60.9434,-151.3618,1.3
36.2948333,-120.8881667,2.03
61.241,-147.6754,1.2
33.3873333,-116.3355,1.03
61.262,-150.7061,1.1
67.5314,-166.5684,3.8
64.9817,-147.3413,1.5
51.467,-177.177,3.8
31.6448351,-104.1586554,2
60.02483333,-153.059,-0.23
58.4183,-137.0059,1.8
33.8395,-118.279,1.68
46.01066667,-112.458,1.92
54.5118,-159.8888,2.3
58.1929,-155.3732,1.3
38.8251648,-122.8548355,0.58
33.0716667,-115.5868333,1.42
33.1928333,-116.4713333,0.99
62.093,-150.2205,1.7
60.0855,-138.1656,1.7
38.8166656,-122.8195038,1.08
63.2556,-150.6355,1.2
60.8959,-152.0476,1.2
51.8446,-178.1266,2
53.36116667,-168.3125,1.22
-17.3187,-175.1031,4.6
44.762,-111.2508333,0.88
58.22983333,-155.1746667,-0.45
34.8525,-116.3545,2.36
38.1504,-117.8338,1.7
63.2036,-149.2756,1.1
60.484,-147.2893,1.5
61.4015,-150.3976,1.9
33.0915,-117.6,1.64
59.244,-154.7486,1.5
58.19366667,-155.2631667,-0.47
63.032,-150.4851,1.2
20.2148,147.1379,4.3
58.25533333,-155.093,-0.47
58.18483333,-155.3145,0
32.7055,-115.5405,1.89
39.9248333,-123.5705,2.09
51.2771,-176.3654,1.7
63.2349,-150.5074,1.1
38.8116684,-122.8300018,0.75
58.25233333,-155.0975,-0.61
54.5033,-159.6763,2.5
51.7807,-177.6144,2
36.37516667,-97.653,1.17
32.7191667,-115.5496667,1.59
29.11560059,-97.72817096,2.4
29.11560059,-97.73230699,2.2
31.71259434,-104.5694656,2.1
38.7818336,-122.7251663,1.14
58.2795,-155.1075,-0.72
58.30016667,-155.1125,-0.79
61.4968,-149.9383,1.4
38.8153333,-122.828,0.84
51.85433333,-178.0561667,1.1
54.3876,-159.6297,3
61.9389,-151.4691,1.3
63.2523,-150.4511,1.2
61.4515,-151.371,0.6
64.5341,-146.2137,0.7
57.2607,-155.1687,1.8
23.4308,121.3638,4.6
51.86316667,-178.0863333,0.44
19.15933418,-155.482666,2.03999996
59.8787,-152.9034,1.7
63.8495,-148.5805,1.2
45.18516667,-112.4233333,1.17
61.3457,-147.6496,1.3
51.825,-178.6453,2.5
38.8388329,-122.8103333,0.44
38.8376667,-122.8086667,1.73
19.23683357,-155.3995056,1.84000003
60.9191,-150.4334,1.3
63.1323,-144.4237,1
61.1234,-145.3946,1
39.1677,-118.042,0.3
33.5085,-116.8983333,1.39
37.5576667,-118.8396667,0.3
-10.6677,121.7031,4.5
38.8053322,-122.8066635,1.09
53.3478,-167.2868,2
36.217,-115.3619,0.9
61.5106,-149.8128,1.1
62.7934,-150.6936,1.3
58.255,-155.0971667,-0.59
43.5515,-110.4266667,1.36
62.1832,-153.1721,1.1
19.63616667,-155.8633333,1.56
38.8378334,-122.8088303,0.22
29.10736084,-97.73127298,2.6
51.2071,-178.472,2.2
19.41033363,-155.2893372,1.80999994
19.30983333,-155.2866667,1.01
36.8486667,-121.3851667,1.08
53.3941,-165.7631,1.9
-3.2447,148.638,4.8
58.2875,-154.9363333,0
63.0121,-149.9288,1.1
36.6465,-90.04333333,1.35
36.039,-117.8186667,1.97
56.9394,-158.2911,1.9
55.7753,162.7918,4.2
35.4843333,-118.2916667,1.3
60.9047,-138.2632,1.3
34.72733333,-96.1555,1.08
19.40233421,-155.2896729,1.87
58.25333333,-155.144,-0.76
53.39,-168.2511667,0.82
38.8059998,-122.7789993,0.39
33.6543333,-116.7391667,0.63
59.5028,-151.639,1.6
47.1845,-121.9508333,0.87
35.251,-98.04666667,2.74
63.1303,-148.7792,1.6
39.9271667,-123.5691667,2.15
57.0758,-155.1551,2.1
38.8346672,-122.8176651,0.76
61.7789,-141.1287,1.3
18.48666667,-67.4135,2.83
61.7701,-149.6065,1.1
60.5005,-152.712,-0.4
19.25216675,-155.4053345,1.98000002
47.18283333,-121.9401667,0.73
37.4254,-117.0765,0.8
63.2471,-151.7142,1.5
58.2985,-154.9783333,-0.02
36.741,-98.02866667,1.24
62.679,-144.8336,1
19.1965,-155.4886667,2.82
34.0431667,-118.3785,1.14
38.6673,-119.7902,0.8
10.4471,125.1412,4.8
60.1575,-150.9408,1.4
53.4946,-167.4998,1.5
60.2417,-140.9308,1.1
63.6675,-19.1187,4.5
63.5323,-19.2656,4.4
64.177,-147.6232,1.7
19.19533348,-155.4694977,1.82000005
51.194,-179.2845,3.6
63.8495,-148.9047,1.6
35.793,-96.9755,1.42
58.18566667,-155.2888333,0.02
37.2186667,-121.6038333,0.81
33.6815,-116.7713333,0.87
37.4533333,-118.8485,0.58
34.52183333,-97.2035,1.71
47.08183333,-121.9101667,0.37
54.038,-162.6399,2.6
36.1431667,-117.8601667,1.55
37.0895,-116.7781,-0.2
51.6478,-179.772,1.9
19.40633392,-155.2875061,1.82
65.3986,-153.3923,0.8
36.26433333,-89.5255,1.43
38.8171667,-122.805,0.46
38.844,-122.816,1.03
38.8451667,-122.8148333,0.52
-29.5973,-177.0793,4.8
58.296,-154.983,0.14
39.6146667,-122.0338333,2.27
38.855999,-122.7756653,0.7
18.6218,-68.7691,4.13
19.414,-155.2616667,2.01
19.1675,-155.4875,2.6
53.8009,-166.2508,1.8
54.0939,-162.771,4
19.37866592,-155.2893372,1.73
37.465,-117.8665,2.06
32.22925225,-103.0823148,2.6
52.7642,-168.6501,2.3
65.048,-146.9987,1
19.35916667,-155.4303333,2.45
61.4176,-147.2135,1.9
61.7893,-150.0269,1.1
60.5437,-152.7569,0.6
62.2234,-153.2632,1.1
51.0697,178.5223,2.6
19.1343,-67.1803,3.56
61.6649,-146.3181,1.3
38.8381667,-122.7945,0.27
-33.2247,-179.3179,5
17.93933333,-66.84166667,2.35
32.388,-115.22,2.03
38.5893333,-122.7173333,1.14
57.2903,-143.0864,3
63.4959,-148.3231,0.9
60.094,-151.9193,1.6
65.4321,-148.0111,1.3
34.0071667,-116.9476667,0.87
52.1233,-175.6569,2
58.1712,-155.368,1.2
17.5125,122.316,4.8
38.8702,-119.6153,0.3
38.8403333,-122.8768333,1.16
38.8423333,-122.8808333,0.24
63.2073,-150.6303,1.5
42.105,140.967,4.3
38.1823,-117.8723,1.2
62.8498,-151.1345,1.1
33.3263333,-116.9001667,0.67
60.1052,-140.9621,1.3
19.2318325,-155.3804932,1.83000004
65.4334,-147.9995,1.2
53.4111,-165.8738,1.8
60.49716667,-152.7313333,-0.78
39.8411,-120.7252,0.9
33.5876667,-116.8096667,0.09
-39.5156,-72.7035,4.4
39.1112,-118.9372,1.3
17.9415,-66.96633333,1.54
38.8283348,-122.8013306,0.72
53.539,-165.8668,2
53.3886,-164.8545,2.2
60.98,-150.8115,1.1
60.7742,-139.7387,1.1
18.0455,-66.79166667,2.31
19.5875,-155.9648333,2.5
65.4405,-148.0305,0.7
35.7878333,-117.608,1.04
34.5185,-97.1855,1.3
62.1455,-147.4793,1.4
18.5641,-65.1236,4.18
58.249,-155.1538333,-0.06
63.1316,-150.9053,1.3
51.85166667,-178.0766667,1.64
62.8444,-149.6345,1.1
51.8631,-178.0518,1.8
51.85766667,-178.0573333,1.28
53.6203,-165.9686,2.3
60.02716667,-153.1163333,-0.93
19.43666667,-155.3251667,2.26
60.4948,-151.8401,1.5
61.0854,-149.8507,1.2
18.746,-64.5355,3.34
58.21416667,-155.12,-0.64
61.6948,-151.8246,1.9
41.5733333,-112.4188333,2.05
58.18266667,-155.2898333,-0.39
63.0879,-151.4702,1.1
56.5978,-149.1865,2.9
61.2504,-147.0348,1.6
61.626,-141.9876,1.1
28.0929,105.2156,5
58.18383333,-155.2965,0.34
60.01066667,-153.1045,-0.99
52.0641,-166.8607,3
58.18383333,-155.2845,0
38.8183327,-122.7953339,0.75
53.331,-166.1261,1.6
31.68067474,-104.4065321,2.2
40.4342,26.2365,4.2
58.183,-155.288,0.4
38.7891667,-122.7686667,0.4
58.1784,-155.2956,1.1
58.18466667,-155.2848333,0.25
58.182,-155.29,0.33
38.4296667,-122.6376667,1.16
19.436,-155.3263333,2.19
47.7065,-120.031,0.85
65.717,-164.9879,1.5
58.19866667,-155.3568333,0.45
56.9033,-158.1096,2.9
52.10633333,-176.1821667,0.31
58.178,-155.3286667,0.13
17.499,122.2969,4.9
53.5142,-164.8925,2
62.902,-150.308,0.8
67.2187,-165.0389,1.4
61.01,-146.5595,1.6
59.98866667,-153.1041667,-1.15
60.04516667,-153.0768333,-0.91
38.8586667,-122.7973333,0.34
17.9515,-66.96766667,1.66
60.045,-153.0841667,-0.64
48.06666667,-114.1078333,0.36
17.9325,-66.84133333,2.19
17.4098,122.3983,5.4
56.9678,-158.2964,1.8
19.38983345,-155.2765045,1.80999994
48.289,-123.1786667,0.97
58.1953,-155.2596,0.9
38.8066667,-122.7913333,1.85
38.8149986,-122.8258362,0.59
36.815,-121.5391667,1
33.3445,-116.2111667,1.02
-30.3217,-177.5752,4.7
62.3554,-149.128,1.2
59.6892,-152.1148,1.5
19.10899925,-155.3684998,1.73000002
53.5863,-164.7967,1.9
36.7992,-116.2126,-0.2
17.938,-66.84383333,2.27
27.3869,97.0318,4.6
17.917,-66.846,2.25
19.38666667,-155.2958333,0.16
62.3499,-149.1052,0.9
59.99683333,-153.0768333,-1.18
17.91,-66.84466667,2.34
62.3468,-149.1197,1.1
18.03216667,-66.784,2.22
-53.0559,-118.1949,5.3
19.22850037,-155.3984985,1.76999998
37.1948,-104.7593,3.4
46.8635,-112.5058333,0.98
43.30916667,-123.347,2
